,date,sm_tp1_t,sm_tp2_t,sm_tp3_t,sm_tp4_t,sm_tp5_t,sm_tp6_t,sm_tot_t,confirmed,death,released,tested,negative,critical,i_quarant,i_under_test,i_nw_confirm,i_nw_quarant,i_nw_release,i_nw_test,i_nw_death,i_confirm_id_rto,i_quarant_id_rto,i_test_id_rto,i_test_cnfm_rto,i_confirm_rto,i_fatality_rto,i_release_rto
395,20210131,4824814,54912,96117,56358,54769,205596,5292566,78198,1420,67878,5640818,5413070,229,8900,149550,354,-409,757,24290,6,0.004547557,-0.043935976,0.004324736,0.014240427,0.013862883,0.000251737,0.868027315
396,20210201,5181493,214249,252283,215038,298843,285981,6447887,78503,1425,68309,5661842,5433883,225,8769,149456,305,-131,431,21024,5,0.003900356,-0.014719101,0.003727119,0.014241202,0.013865276,0.000251685,0.87014509
397,20210202,5224630,235047,271183,252769,343112,285233,6611974,78839,1435,68775,5711413,5478309,224,8629,154265,336,-140,466,49571,10,0.004280091,-0.015965332,0.008755278,0.014186953,0.013803764,0.000251251,0.872347442
398,20210203,5191954,231443,271006,255636,350824,279867,6580730,79306,1441,69299,5756714,5538559,220,8566,138849,467,-63,524,45301,6,0.005923464,-0.007300962,0.007931662,0.014116751,0.013776262,0.000250316,0.87381787
399,20210204,4995888,222656,263962,245156,333824,265603,6327089,79757,1448,69704,5803095,5602800,211,8605,120538,451,39,405,46381,7,0.005686833,0.004552883,0.008056853,0.014035407,0.013743873,0.000249522,0.873954637
400,20210205,5850860,233837,274672,251463,354375,306945,7272152,80127,1459,70117,5847178,5659594,200,8551,107457,370,-54,413,44083,11,0.004639091,-0.006275421,0.007596464,0.013960086,0.013703534,0.000249522,0.875073321
401,20210206,5653301,126653,161097,134434,202250,255807,6533542,80517,1464,70505,5893353,5715159,197,8548,97677,390,-3,388,46175,5,0.004867273,-0.000350836,0.007896972,0.013892599,0.013662341,0.000248415,0.875653589
402,20210207,4823813,55883,98291,59804,61589,208575,5307955,80888,1471,70865,5916975,5745336,190,8552,90751,371,4,360,23622,7,0.004607723,0.000467946,0.004008245,0.013883435,0.013670499,0.000248607,0.876087924
403,20210208,5655190,226319,262246,237441,357263,303404,7041863,81176,1474,71218,5938196,5772177,188,8484,84843,288,-68,353,21221,3,0.003560479,-0.007951356,0.003586461,0.013868291,0.013670145,0.000248224,0.877328274
404,20210209,5740818,239223,276217,258149,370408,305741,7190556,81479,1482,71676,5987405,5823296,189,8321,82630,303,-163,458,49209,8,0.00373263,-0.019212636,0.00828686,0.013798832,0.0136084,0.00024752,0.87968679
405,20210210,6242284,192974,241578,182293,278980,322348,7460457,81923,1486,72226,6030023,5868024,184,8211,80076,444,-110,550,42618,4,0.005449257,-0.013219565,0.007117942,0.013768694,0.013585852,0.000246434,0.881632753
406,20210211,5403228,61375,98361,39108,48988,225226,5876286,82427,1496,72638,6070008,5905967,170,8293,81614,504,82,412,39985,10,0.006152118,0.009986603,0.006630986,0.013764458,0.013579389,0.000246458,0.88124037
407,20210212,6526142,18937,58791,11123,11143,239159,6865295,82830,1507,72936,6093369,5929678,161,8387,80861,403,94,298,23361,11,0.004889175,0.011334861,0.003848595,0.013776281,0.013593465,0.000247318,0.880550525
408,20210213,5965511,33672,77063,21943,26264,233488,6357941,83192,1514,73227,6115337,5961894,157,8451,70251,362,64,291,21968,7,0.004370397,0.007630857,0.003605231,0.013761922,0.013603829,0.000247574,0.880216848
409,20210214,4784886,43519,92108,46233,42323,209807,5218876,83518,1522,73559,6140086,5978368,156,8437,78200,326,-14,332,24749,8,0.003918646,-0.001656609,0.004047038,0.01377756,0.01360209,0.000247879,0.880756244
410,20210215,5346922,190320,229567,188029,282019,287975,6524832,83861,1527,73794,6162860,5998853,156,8540,80146,343,103,235,22774,5,0.004106899,0.012208131,0.003709069,0.013786773,0.013607481,0.000247775,0.879956118
411,20210216,5136609,223768,264356,242405,340876,278102,6486116,84318,1534,74551,6213490,6052275,166,8233,76897,457,-307,757,50630,7,0.005449494,-0.035948478,0.008215342,0.013740198,0.013570151,0.000246882,0.88416471
412,20210217,5041318,217624,259128,228753,326935,277461,6351219,84939,1538,75360,6260567,6103218,169,8041,72410,621,-192,809,47077,4,0.007364975,-0.023320782,0.007576579,0.013726058,0.013567301,0.000245665,0.88722495
413,20210218,5223294,218658,259756,229486,333487,286065,6550746,85560,1544,75896,6303214,6146934,161,8120,70720,621,79,536,42647,6,0.007311129,0.009824649,0.006812003,0.013728052,0.013574027,0.000244954,0.887050023
414,20210219,5956281,224923,267169,236563,348407,311953,7345296,86121,1550,76513,6345992,6188755,153,8058,71116,561,-62,617,42778,6,0.006556802,-0.007635468,0.006786696,0.013724733,0.013570928,0.000244249,0.888436038
415,20210220,5969565,121603,156117,123254,200764,263593,6834896,86569,1553,77083,6390631,6227925,156,7933,76137,448,-125,570,44639,3,0.005201983,-0.015512534,0.007034204,0.01370957,0.013546237,0.000243012,0.890422669
416,20210221,5359788,55012,96388,51986,55525,225434,5844133,86985,1557,77516,6411340,6250999,155,7912,73356,416,-21,433,20709,4,0.004805415,-0.00264717,0.003240525,0.013724396,0.013567367,0.000242851,0.891142151
417,20210222,5702163,220815,259496,225017,345328,305908,7058727,87317,1562,77887,6429144,6269366,146,7868,72461,332,-44,371,17804,5,0.00381675,-0.005561173,0.002776955,0.013736252,0.013581435,0.000242956,0.892002703
418,20210223,5549034,235569,273970,256609,368145,298916,6982243,87673,1573,78394,6472679,6310941,148,7706,74065,356,-162,507,43535,11,0.004077098,-0.020589731,0.006771508,0.013701874,0.013545087,0.000243021,0.89416354
419,20210224,5613221,232806,272620,252858,365165,301194,7037864,88113,1576,79050,6510988,6347887,140,7487,74988,440,-219,656,38309,3,0.005018649,-0.028419413,0.005918569,0.013690646,0.013532969,0.000242052,0.897143441
420,20210225,5619806,231090,270602,249506,361791,300607,7033402,88508,1581,79487,6551213,6394033,144,7440,68672,395,-47,437,40225,5,0.00448288,-0.006277548,0.006178018,0.013653288,0.01351017,0.000241329,0.89807701
421,20210226,6263845,227705,269803,237323,347143,323128,7668947,88895,1585,79880,6590065,6432228,144,7430,68942,387,-10,393,38852,4,0.004372486,-0.001344086,0.005930505,0.013631855,0.013489245,0.000240514,0.898588222
422,20210227,6639591,126254,160852,128576,218198,282011,7555482,89310,1595,80333,6627214,6468915,142,7382,68989,415,-48,453,37149,10,0.004668429,-0.006460296,0.005637122,0.013618014,0.013476251,0.000240674,0.89948494
423,20210228,6414462,54283,92850,45261,52783,247439,6907078,89665,1603,80697,6649006,6486452,135,7365,72889,355,-17,364,21792,8,0.003974919,-0.002302899,0.00328826,0.013634946,0.013485474,0.000241089,0.899983271
424,20210301,4826883,108965,134505,89891,123693,209091,5493028,90020,1605,81070,6665755,6501990,131,7345,73745,355,-20,373,16749,2,0.003959181,-0.002715547,0.002519023,0.013655926,0.013504847,0.000240783,0.900577649
425,20210302,5240090,220360,261468,219763,299255,287676,6528612,90364,1606,81338,6681976,6518180,135,7420,73432,344,75,268,16221,1,0.003821373,0.010211028,0.002433483,0.013673814,0.013523545,0.000240348,0.90011509
426,20210303,5408689,240033,276746,251177,353043,293116,6822804,90808,1612,81700,6716203,6559528,129,7496,65867,444,76,362,34227,6,0.004913461,0.010242588,0.005122287,0.013654648,0.013520735,0.000240017,0.899700467
427,20210304,5402998,236107,274532,244686,357973,290392,6806688,91232,1619,82162,6751900,6600579,140,7451,60089,424,-45,462,35697,7,0.004669192,-0.006003202,0.005315057,0.01363338,0.013512048,0.000239784,0.900583129
428,20210305,6013544,233670,277065,239364,350156,316531,7430330,91630,1627,82560,6789011,6633674,135,7443,63707,398,-8,398,37111,8,0.004362504,-0.001073681,0.005496379,0.013624663,0.013496811,0.000239652,0.901014951
429,20210306,5820202,122836,156835,119329,196256,259709,6675167,92048,1632,82913,6821943,6664724,136,7503,65171,418,60,353,32932,5,0.004561825,0.008061266,0.00485078,0.013623073,0.01349293,0.000239228,0.9007583
430,20210307,5162260,54917,97737,50784,54255,220043,5639996,92464,1634,83220,6843126,6684266,134,7610,66396,416,107,307,21183,2,0.004519381,0.014260962,0.003105127,0.013644339,0.013511953,0.00023878,0.900025956
431,20210308,5576169,222889,265171,226635,349826,301683,6942373,92810,1642,83474,6861809,6701605,128,7694,67394,346,84,254,18683,8,0.003741997,0.011038108,0.002730185,0.013659748,0.013525588,0.000239295,0.899407391
432,20210309,5483313,238547,278741,253912,374694,297820,6927027,93256,1645,83900,6902984,6739227,128,7711,70501,446,17,426,41175,3,0.004805517,0.002209514,0.006000604,0.013648918,0.01350952,0.000238303,0.899674016
433,20210310,5545852,233633,275172,248849,371222,298768,6973496,93726,1648,84312,6938884,6774880,123,7766,70278,470,55,412,35900,3,0.00503989,0.007132668,0.005200649,0.013645564,0.013507359,0.000237502,0.899558287
434,20210311,5617334,235310,276171,244504,370712,298592,7042623,94191,1652,84675,6976985,6814546,127,7864,68248,465,98,363,38101,4,0.00496127,0.012619109,0.005490941,0.013633606,0.013500244,0.000236778,0.898971239
435,20210312,5924557,217430,266860,221188,336151,311630,7277816,94679,1662,85743,7012664,6849247,127,7274,68738,488,-590,1068,35679,10,0.005180962,-0.075025432,0.005113813,0.013634794,0.013501146,0.000237,0.90561793
436,20210313,6275750,121509,156814,116178,196712,275332,7142295,95169,1667,86625,7046782,6883739,126,6877,67874,490,-397,882,34118,5,0.005175382,-0.054577949,0.004865198,0.013636661,0.013505313,0.000236562,0.910222867
437,20210314,5702013,55138,95459,48945,53960,238367,6193882,95628,1669,87408,7066401,6900930,105,6551,69843,459,-326,783,19619,2,0.004822999,-0.047404391,0.002784108,0.013667864,0.013532773,0.000236188,0.914041912
438,20210315,5688789,226184,269308,229923,347533,307146,7068883,96007,1675,87754,7084940,6917343,99,6578,71590,379,27,346,18539,6,0.003963274,0.004121508,0.002623542,0.013689178,0.013550856,0.000236417,0.914037518
439,20210316,5521298,236348,279429,252301,370172,297783,6957331,96370,1678,88255,7126077,6951663,103,6437,78044,363,-141,501,41137,3,0.003780974,-0.021435087,0.005806259,0.013673318,0.01352357,0.000235473,0.915793297
440,20210317,5606030,235007,278549,248378,368284,300784,7037032,96839,1686,88814,7171510,6991209,100,6339,83462,469,-98,559,45433,8,0.00486666,-0.015224483,0.006375598,0.013662295,0.013503293,0.000235097,0.917130495
441,20210318,5674304,235345,278931,243373,370280,301184,7103417,97284,1688,89178,7218087,7031081,100,6418,89722,445,79,364,46577,2,0.004595256,0.012462534,0.006494727,0.013647449,0.013477809,0.000233857,0.916676946
442,20210319,6312641,233872,280470,242787,363589,326498,7759857,97747,1690,89523,7264941,7078853,101,6534,88341,463,116,345,46854,2,0.004759262,0.018074166,0.006491194,0.013620238,0.013454617,0.000232624,0.915864426
443,20210320,5596488,110485,149918,107384,180188,247809,6392272,98194,1693,89949,7308950,7117738,102,6552,93018,447,18,426,44009,3,0.00457303,0.002754821,0.006057723,0.013607944,0.013434761,0.000231634,0.916033566
444,20210321,5554184,55420,98843,49167,51920,232601,6042135,98650,1696,90328,7332714,7135756,104,6626,98308,456,74,379,23764,3,0.004643868,0.011294261,0.003251356,0.013636227,0.013453409,0.000231292,0.915641156
445,20210322,5659923,224075,265646,226635,350933,302167,7029379,99065,1697,90611,7355964,7153767,103,6757,103132,415,131,283,23250,1,0.004206792,0.019770601,0.003170722,0.013658803,0.013467304,0.000230697,0.914662091
446,20210323,5597244,238412,279840,253130,375023,300691,7044340,99411,1704,91079,7400990,7201407,101,6628,100172,346,-129,468,45026,7,0.003492656,-0.019091313,0.00612102,0.013616419,0.013432122,0.000230239,0.916186338
447,20210324,5625371,234602,277719,249634,372893,300851,7061070,99839,1707,91560,7441210,7247045,111,6572,94326,428,-56,481,40220,3,0.004305359,-0.008449004,0.005434408,0.013589299,0.013417038,0.000229398,0.917076493
448,20210325,5744406,237485,280092,248806,373680,303928,7188397,100269,1709,92068,7485859,7298607,111,6492,86983,430,-80,508,44649,2,0.004306934,-0.012172855,0.006000234,0.013551923,0.013394455,0.000228297,0.918210015
449,20210326,6475294,234156,281130,244608,364181,330542,7929911,100758,1716,92630,7529402,7351235,111,6412,77409,489,-80,562,43543,7,0.004876881,-0.012322859,0.005816701,0.013520947,0.013381939,0.000227907,0.919331467
450,20210327,5938134,116164,153102,109747,200195,257460,6774802,101263,1721,93475,7572567,7396130,103,6067,75174,505,-345,845,43165,5,0.005012009,-0.053805365,0.005732859,0.013506428,0.013372348,0.000227268,0.923091356
451,20210328,5446639,50044,92123,45647,47613,226594,5908660,101745,1722,93855,7595595,7415245,104,6168,78605,482,101,380,23028,1,0.004759883,0.016647437,0.003040977,0.013535338,0.013395264,0.00022671,0.922453192
452,20210329,5746630,223270,267607,223930,346355,307793,7115585,102127,1726,94124,7616329,7435264,100,6277,78938,382,109,269,20734,4,0.003754484,0.017671855,0.00272974,0.013549383,0.013408953,0.000226618,0.921636786
453,20210330,5663562,239402,282943,257211,374156,304300,7121574,102574,1729,94563,7663998,7483000,102,6282,78424,447,5,439,47669,3,0.004376903,0.000796559,0.00625879,0.013522246,0.013383876,0.0002256,0.921900287
454,20210331,5690098,235295,278490,250299,368875,304381,7127438,103080,1731,95030,7707799,7533417,108,6319,71302,506,37,467,43801,2,0.004933024,0.005889844,0.005715163,0.013498336,0.013373468,0.000224578,0.921905316
455,20210401,7709836,314354,367086,331590,504803,412050,9639719,103631,1735,95439,7747302,7575012,107,6457,68659,551,138,409,39503,4,0.005345363,0.021838899,0.005125069,0.013496004,0.013376399,0.000223949,0.920950295
456,20210402,8524807,300248,357393,318176,484705,440936,10426265,104188,1737,95861,7788294,7613354,101,6590,70752,557,133,422,40992,2,0.00537484,0.020597801,0.005291132,0.013500153,0.013377512,0.000223027,0.920077168
457,20210403,7609735,136371,190748,134890,239181,330280,8641205,104731,1740,96196,7829600,7649581,101,6795,75288,543,205,335,41306,3,0.005211733,0.031107739,0.005303601,0.013506163,0.01337629,0.000222234,0.918505505
458,20210404,7150892,62547,122341,59650,62330,299242,7757002,105274,1744,96589,7849475,7664402,99,6941,79799,543,146,393,19875,4,0.005184711,0.021486387,0.002538444,0.013549342,0.013411598,0.00022218,0.917500997
459,20210405,7849445,291134,346227,292179,462187,417438,9658610,105747,1748,96900,7868819,7682575,97,7099,80497,473,158,311,19344,4,0.004493037,0.022763291,0.002464369,0.013577636,0.013438738,0.000222143,0.916338052
460,20210406,7583321,311036,366303,338548,514118,412643,9525969,106224,1752,97363,7921289,7735910,112,7109,79155,477,10,463,52470,4,0.004510766,0.001408649,0.006668091,0.013545293,0.013409939,0.000221176,0.91658194
461,20210407,7576437,305799,361161,326293,511227,408010,9488927,106892,1756,97928,7966166,7784632,109,7208,74642,668,99,565,44877,4,0.006288598,0.013926009,0.005665366,0.013545166,0.013418249,0.000220432,0.916139655
462,20210408,7701659,305530,362116,327202,511708,411288,9619503,107592,1758,98360,8012420,7826834,112,7474,77994,700,266,432,46254,2,0.006548666,0.036903441,0.005806306,0.013560149,0.013428153,0.000219409,0.914194364
463,20210409,8709849,306145,359656,321620,498153,446682,10642105,108263,1764,98786,8059112,7868937,113,7713,81912,671,239,426,46692,6,0.006236523,0.031977522,0.005827453,0.013571554,0.013433614,0.000218883,0.912463168
464,20210410,9276837,157995,206103,151864,274754,393235,10460788,108940,1765,99301,8106629,7907675,108,7874,90014,677,161,515,47517,1,0.006253291,0.020873849,0.005896059,0.013589277,0.013438385,0.000217723,0.911520103
465,20210411,8428736,72755,128473,63009,80093,343096,9116162,109554,1768,100109,8129531,7928068,105,7677,91909,614,-197,808,22902,3,0.00563613,-0.02501905,0.002825095,0.013630151,0.013476054,0.000217479,0.913786808
466,20210412,7258654,268389,333480,277012,451656,389933,8979124,110141,1770,100804,8152782,7947393,103,7567,95248,587,-110,695,23251,2,0.005358088,-0.014328514,0.002860067,0.013669319,0.013509622,0.000217104,0.915226846
467,20210413,7354152,292626,351194,313111,470753,402337,9184173,110683,1775,101332,8200518,8004251,101,7576,85584,542,9,528,47736,5,0.004920965,0.001189375,0.005855179,0.013639421,0.013497074,0.00021645,0.915515481
468,20210414,7643326,309530,362947,331382,515050,412159,9574394,111414,1782,101983,8245387,8059346,100,7649,74627,731,73,651,44869,7,0.006604447,0.009635692,0.005471484,0.013635696,0.013512283,0.000216121,0.915351751
469,20210415,7762641,312568,370124,333749,524196,416367,9719645,112112,1788,102513,8291125,8108792,99,7811,70221,698,162,530,45738,6,0.006264922,0.021179239,0.005547102,0.01363743,0.013521929,0.000215652,0.914380263
470,20210416,8463492,293251,358780,312885,498138,438819,10365365,112785,1790,103062,8333332,8149664,111,7933,70883,673,122,549,42207,2,0.006002926,0.015618999,0.005090624,0.013650311,0.013534202,0.0002148,0.913791728
471,20210417,8724558,153730,206780,151777,281515,376032,9894392,113443,1794,103594,8377779,8193297,108,8055,71039,658,122,532,44447,4,0.005834109,0.015378797,0.005333641,0.013656741,0.01354094,0.000214138,0.913181069
472,20210418,8031676,71382,131408,66145,82043,330688,8713342,114114,1797,104006,8396066,8209761,102,8311,72191,671,256,412,18287,3,0.005914865,0.031781502,0.002182798,0.01370924,0.013591365,0.000214029,0.911421911
473,20210419,7819313,294270,350158,302304,492597,418165,9676807,114646,1801,104474,8414821,8229412,99,8371,70763,532,60,468,18755,4,0.004662005,0.007219348,0.002233784,0.013739837,0.013624295,0.000214027,0.911274706
474,20210420,7624779,314686,369697,343130,526714,409939,9588945,115195,1802,105227,8458592,8276807,109,8166,66590,549,-205,753,43771,1,0.004788654,-0.024489308,0.005201656,0.01372676,0.013618697,0.000213038,0.913468467
475,20210421,7614745,306510,364848,332363,519281,405888,9543635,115926,1806,105877,8497594,8314457,116,8243,67211,731,77,650,39002,4,0.006345762,0.009429341,0.004610933,0.013750977,0.013642214,0.000212531,0.913315391
476,20210422,7695628,306821,362967,330276,516079,406963,9618734,116661,1808,106459,8537505,8353705,125,8394,67139,735,151,582,39911,2,0.006340252,0.018318573,0.004696741,0.013772841,0.013664531,0.000211771,0.912550038
477,20210423,8625127,304954,363516,317692,497982,443843,10553114,117458,1811,107071,8583530,8396133,127,8576,69939,797,182,612,46025,3,0.00683176,0.021682154,0.005390919,0.013796528,0.013684114,0.000210985,0.91156839
478,20210424,8940209,153436,206146,148811,276050,384105,10108757,118235,1812,107781,8632923,8436419,136,8642,78269,777,66,710,49393,1,0.006615131,0.007695896,0.005754392,0.013821132,0.013695825,0.000209894,0.911582865
479,20210425,8143539,69743,128471,62554,76765,332730,8813802,118879,1813,108475,8654791,8458352,136,8591,77560,644,-51,694,21868,1,0.00544678,-0.005901412,0.002533093,0.013859834,0.013735629,0.000209479,0.91248244
480,20210426,7826583,294610,352844,306587,488384,421822,9690830,119378,1817,108850,8672978,8475516,132,8711,78084,499,120,375,18187,4,0.004197545,0.013968106,0.002101379,0.013889409,0.013764361,0.000209501,0.911809546
481,20210427,7574722,313422,370694,344762,527426,412026,9543052,119890,1820,109695,8721609,8525211,156,8375,76508,512,-336,845,48631,3,0.004288897,-0.038571921,0.005607186,0.01386797,0.013746317,0.000208677,0.914963717
482,20210428,7640152,308642,367383,335676,525772,412274,9589899,120659,1821,110248,8766498,8568673,160,8590,77166,769,215,553,44889,1,0.006414213,0.025671642,0.005146871,0.013885878,0.013763649,0.000207723,0.913715512
483,20210429,7758772,311945,372130,340266,530998,417726,9731837,121338,1825,110787,8805779,8604049,157,8726,80392,679,136,539,39281,4,0.005627429,0.015832363,0.004480809,0.013906317,0.01377936,0.00020725,0.913044553
484,20210430,8923126,295952,361540,316772,486573,455739,10839702,121999,1828,111422,8848292,8643782,164,8749,82511,661,23,635,42513,3,0.005447593,0.002635801,0.004827852,0.013917642,0.013787859,0.000206594,0.913302568
485,20210501,8603193,130383,179809,113388,157900,352460,9537133,122626,1831,112337,8883388,8675550,174,8458,85212,627,-291,915,35096,3,0.005139386,-0.033260944,0.003966415,0.013937662,0.013803968,0.000206115,0.916094466
486,20210502,8350866,69739,129694,63496,68387,331483,9013665,123232,1833,112865,8898234,8688395,170,8534,86607,606,76,528,14846,2,0.004941856,0.008985576,0.001671209,0.013985158,0.01384904,0.000205996,0.915874124
487,20210503,8124783,305516,357087,306601,493839,426675,10014501,123720,1834,113356,8915326,8702584,164,8530,89022,488,-4,491,17092,1,0.00396001,-0.000468713,0.001920831,0.014017192,0.013877227,0.000205713,0.916230197
488,20210504,8114115,304853,366569,325444,508603,423875,10043459,124261,1840,114128,8957155,8754798,162,8293,78096,541,-237,772,41829,6,0.004372777,-0.027784291,0.004691808,0.013994839,0.01387282,0.000205422,0.918453899
489,20210505,7995664,167120,207255,160030,262744,328631,9121444,124937,1847,114944,8994069,8790137,173,8146,78995,676,-147,816,36914,7,0.005440162,-0.017725793,0.004121175,0.014014129,0.013891043,0.000205358,0.920015688
490,20210506,8226248,310782,363696,315931,508871,423086,10148614,125511,1851,115491,9010992,8808426,172,8169,77055,574,23,547,16923,4,0.004594316,0.002823472,0.001881573,0.014048789,0.013928655,0.000205416,0.92016636
491,20210507,9102541,310733,373285,335388,516480,454711,11093138,126036,1860,116022,9051354,8846422,162,8154,78896,525,-15,531,40362,9,0.0041829,-0.00183621,0.004479196,0.014046987,0.013924547,0.000205494,0.920546511
492,20210508,9761315,154400,199583,150527,281979,403747,10951551,126737,1865,116881,9089166,8884170,165,7991,78259,701,-163,859,37812,5,0.005561903,-0.019990189,0.004177497,0.014064844,0.013943744,0.000205189,0.922232655
493,20210509,8851635,70776,128345,61900,77459,350746,9540861,127301,1874,117423,9105771,8897190,160,8004,81280,564,13,542,16605,9,0.004450161,0.00162683,0.0018269,0.01410617,0.013980255,0.000205804,0.92240438
494,20210510,7638651,283114,350009,298847,474026,412488,9457135,127764,1875,117844,9122059,8910897,161,8045,83398,463,41,421,16288,1,0.003637049,0.005122439,0.001788756,0.01413528,0.014006048,0.000205546,0.922356845
495,20210511,7661797,316850,372480,344207,518558,414878,9628770,128274,1879,118717,9164284,8951382,171,7678,84628,510,-367,873,42225,4,0.003991735,-0.045618397,0.004628889,0.014127628,0.013997166,0.000205035,0.925495424
496,20210512,7684742,308537,365587,334207,525739,414160,9632972,128909,1884,119373,9201539,8988351,167,7652,84279,635,-26,656,37255,5,0.004950341,-0.003386299,0.004065238,0.014139007,0.014009504,0.000204748,0.926025336
497,20210513,7904895,314557,372430,342653,533124,419642,9887301,129624,1891,119906,9241153,9024012,160,7827,87517,715,175,533,39614,7,0.005546548,0.022869838,0.004305149,0.01416093,0.014026821,0.000204628,0.925029316
498,20210514,8917971,317648,379188,334978,526649,455890,10932324,130371,1893,120395,9281291,9055712,153,8083,95208,747,256,489,40138,2,0.005762822,0.032707295,0.004343397,0.01419223,0.014046645,0.000203959,0.923479915
499,20210515,8064165,143713,198975,137151,254483,346579,9145066,131052,1896,121282,9319094,9088826,150,7874,99216,681,-209,887,37803,3,0.005223554,-0.025856736,0.004073033,0.014214071,0.01406274,0.000203453,0.92544944
500,20210516,6263774,60537,124967,59102,60470,260639,6829489,131662,1900,121764,9336614,9103289,150,7998,101663,610,124,482,17520,4,0.004654641,0.015748031,0.001880011,0.014256925,0.014101686,0.0002035,0.924822652
501,20210517,7535264,273226,335700,285151,449652,404421,9283414,132281,1903,122163,9353300,9119215,151,8215,101804,619,217,399,16686,3,0.004701432,0.027131783,0.001787158,0.014298336,0.014142709,0.000203458,0.923511313
502,20210518,8521461,321864,374600,337867,511891,445820,10513503,132809,1904,122631,9395004,9158782,156,8274,103413,528,59,468,41704,1,0.003991503,0.007181984,0.004458747,0.014293462,0.01413613,0.000202661,0.923363627
503,20210519,8282090,180089,220958,173442,295042,356008,9507629,133463,1912,123237,9428644,9190687,148,8314,104494,654,40,606,33640,8,0.004924365,0.004834421,0.003580626,0.014313691,0.014155058,0.000202786,0.923379513
504,20210520,7689926,294544,355507,305466,488034,410483,9543960,134109,1916,123659,9447358,9204376,151,8534,108873,646,220,422,18714,4,0.004840293,0.02646139,0.001984803,0.014360895,0.014195397,0.000202808,0.922078309
505,20210521,8517986,299005,365254,323211,492983,439834,10438273,134670,1922,124158,9487108,9238294,147,8590,114144,561,56,499,39750,6,0.004183164,0.006561987,0.004207526,0.01436792,0.014195053,0.000202591,0.921942526
506,20210522,9061933,158167,208440,151725,286391,383476,10250132,135336,1926,125032,9520966,9268072,150,8378,117558,666,-212,874,33858,4,0.004945422,-0.02467986,0.003568843,0.014392229,0.014214524,0.00020229,0.923863569
507,20210523,8137110,71765,131198,65291,81000,329846,8816210,135921,1931,125881,9536299,9278143,149,8109,122235,585,-269,849,15333,5,0.004322575,-0.032107902,0.001610446,0.014438079,0.014253014,0.000202489,0.926133563
508,20210524,7920220,302368,358991,316397,505026,425398,9828400,136459,1934,126427,9553613,9296450,144,8098,120704,538,-11,546,17314,3,0.003958182,-0.001356517,0.001815589,0.014466269,0.014283497,0.000202437,0.926483413
509,20210525,7592327,311007,370776,343986,528654,409971,9556721,136975,1938,126993,9592727,9338654,160,8044,117098,516,-54,566,39114,4,0.003781356,-0.006668313,0.004094158,0.014455505,0.014279047,0.000202028,0.927125388
510,20210526,7797608,317072,369970,345056,541135,417774,9788615,137680,1940,127574,9629456,9370707,151,8166,121069,705,122,581,36729,2,0.005146925,0.015166584,0.003828838,0.014479848,0.014297796,0.000201465,0.926597908
511,20210527,7553319,293459,357332,323979,508270,404843,9441202,138309,1943,128180,9665691,9404723,154,8186,122659,629,20,606,36235,3,0.004568565,0.00244918,0.003762933,0.014493193,0.014309272,0.00020102,0.926765431
512,20210528,8371873,286788,355519,308215,480799,433393,10236587,138896,1946,128761,9702454,9440686,156,8189,122872,587,3,581,36763,3,0.00424412,0.000366479,0.003803453,0.014499171,0.014315554,0.000200568,0.927031736
513,20210529,8993202,159922,211302,156898,279498,382203,10183025,139429,1951,129739,9733589,9470370,160,7739,123790,533,-450,978,31135,5,0.003837404,-0.054951765,0.003208982,0.014509044,0.014324521,0.00020044,0.930502263
514,20210530,8190964,76539,136893,69326,83879,332697,8890298,139909,1957,130381,9747613,9481211,150,7571,126493,480,-168,642,14024,6,0.003442612,-0.021708231,0.001440784,0.014541862,0.014353155,0.000200767,0.931898591
515,20210531,7263254,278895,329552,285756,443019,394121,8994597,140339,1959,130823,9761157,9492865,149,7557,127953,430,-14,442,13544,2,0.003073426,-0.001849161,0.001389468,0.014568258,0.014377292,0.000200693,0.932192762
